"","def_w1","def_w2","econ_w1","econ_w2","soc_w1","soc_w2","EG1_BINDING_SHORT","EG2_BINDING_SHORT","authority1","authority2","loyalty1","loyalty2","purity1","purity2","EG1_IND_SHORT","EG2_IND_SHORT","fairness1","fairness2","harm1","harm2","AGE","Q50","sex_num","Q17_02","Q17_06","Q17_09","Q17_15","Q17_18","Q17_23","Q17_24","Q17_04","Q17_21","Q17_26","Q17_12","Q17_28","Q17_30","RETEST_Q17_02","RETEST_Q17_06","RETEST_Q17_09","RETEST_Q17_15","RETEST_Q17_18","RETEST_Q17_23","RETEST_Q17_24","RETEST_Q17_04","RETEST_Q17_21","RETEST_Q17_26","RETEST_Q17_12","RETEST_Q17_28","RETEST_Q17_30"
"926",NA,1.66666666666667,NA,1,NA,2.28571428571429,NA,2.5,NA,2,NA,3.5,NA,2,NA,4.75,NA,5,NA,4.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,2,2,3,1,1,1,1,2,2
"927",NA,2.33333333333333,NA,1.2,NA,2.28571428571429,NA,4.16666666666667,NA,3,NA,4.5,NA,5,NA,4.75,NA,5,NA,4.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,3,3,1,2,1,2,2,3
"928",NA,2.66666666666667,NA,1.4,NA,1.42857142857143,NA,1.66666666666667,NA,2,NA,1,NA,2,NA,2.25,NA,2.5,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,1,1,1,1,2,1,2,3,3
"929",NA,1.66666666666667,NA,1,NA,1.85714285714286,NA,4.16666666666667,NA,4,NA,3.5,NA,5,NA,4,NA,4.5,NA,3.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,1,3,1
"930",NA,1,NA,1.6,NA,3,NA,4.16666666666667,NA,3,NA,4.5,NA,5,NA,5,NA,5,NA,5,57,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,1,2,1,1,1,1
"931",NA,1.66666666666667,NA,1,NA,1.57142857142857,NA,4.16666666666667,NA,3.5,NA,4,NA,5,NA,4.25,NA,4,NA,4.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,2,1,1,1,1,1,3,1
"932",NA,1.66666666666667,NA,1.2,NA,1.85714285714286,NA,4.33333333333333,NA,4.5,NA,4.5,NA,4,NA,3,NA,2.5,NA,3.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,2,1,1,2,1,1,3,1
"933",NA,3,NA,1.6,NA,1.71428571428571,NA,4.16666666666667,NA,4.5,NA,4.5,NA,3.5,NA,3.5,NA,4,NA,3,47,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,1,1,1,1,1,3,3,3
"934",NA,2,NA,1,NA,2.42857142857143,NA,3.33333333333333,NA,3,NA,4,NA,3,NA,4,NA,4,NA,4,47,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,1,2,3,1,1,1,2,2,2
"935",NA,2.33333333333333,NA,1.2,NA,1.42857142857143,NA,3.16666666666667,NA,3.5,NA,3,NA,3,NA,2.75,NA,4,NA,1.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,1,1,1,2,1,2,3,2
"936",NA,2.33333333333333,NA,1.6,NA,2.28571428571429,NA,3.5,NA,3.5,NA,3,NA,4,NA,3.75,NA,3.5,NA,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,2,2,1,1,2,1,2,3,2
"937",NA,1,NA,1.6,NA,2.85714285714286,NA,4.16666666666667,NA,3.5,NA,4,NA,5,NA,4.75,NA,4.5,NA,5,52,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,3,3,1,2,1,1,1,1
"938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939",NA,2,NA,1.2,NA,1.71428571428571,NA,3.66666666666667,NA,3.5,NA,3.5,NA,4,NA,3,NA,4,NA,2,23,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,2,1,2,1,1,2,3
"940",NA,2.33333333333333,NA,1,NA,1.71428571428571,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,56,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,1,1,1,1,1,1,2,3,2
"941",NA,3,NA,1,NA,1.85714285714286,NA,3.33333333333333,NA,2.5,NA,4,NA,3.5,NA,4,NA,4,NA,4,27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,3,3,3
"942",NA,NA,NA,NA,NA,NA,NA,2.16666666666667,NA,2,NA,2,NA,2.5,NA,2.75,NA,3.5,NA,2,50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943",NA,2.33333333333333,NA,1.4,NA,1.57142857142857,NA,4,NA,4.5,NA,4,NA,3.5,NA,3.75,NA,3.5,NA,4,62,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,1,1,1,1,1,3,3
"944",NA,1.33333333333333,NA,1,NA,2.28571428571429,NA,4,NA,2.5,NA,4.5,NA,5,NA,4.75,NA,5,NA,4.5,57,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,1,3,1,1,1,1,1,2,1
"945",NA,1.66666666666667,NA,1,NA,2,NA,4,NA,3,NA,5,NA,4,NA,4.5,NA,5,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,2,1,1,1,1,1,3,1
"946",NA,2.33333333333333,NA,1,NA,1.28571428571429,NA,3.66666666666667,NA,3.5,NA,3.5,NA,4,NA,4.5,NA,4.5,NA,4.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,1,1,2,3,2
"947",NA,2,NA,1.4,NA,1.85714285714286,NA,3.66666666666667,NA,3.5,NA,3.5,NA,4,NA,3,NA,3,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,2,1,1,1,2,1,1,3,2
"948",NA,2.33333333333333,NA,1.2,NA,1.85714285714286,NA,3,NA,3.5,NA,2,NA,3.5,NA,1.25,NA,1.5,NA,1,64,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,2,1,2,3,2
"949",NA,2.33333333333333,NA,1.4,NA,3,NA,3.16666666666667,NA,2.5,NA,4.5,NA,2.5,NA,3.5,NA,4,NA,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,1,1,1,1,3,3
"950",NA,2,NA,1.8,NA,2.85714285714286,NA,2.16666666666667,NA,3,NA,1.5,NA,2,NA,4,NA,3.5,NA,4.5,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,3,3,1,1,2,2,2,2
"951",NA,1.66666666666667,NA,1.8,NA,2.28571428571429,NA,0.333333333333333,NA,0.5,NA,0,NA,0.5,NA,0.25,NA,0,NA,0.5,50,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,3,2,3,1,1,1,1,3,1
"952",NA,1.33333333333333,NA,1.6,NA,1.57142857142857,NA,3.83333333333333,NA,4,NA,2.5,NA,5,NA,3.75,NA,3.5,NA,4,48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,1,1,1,1,1,1,1,2,1
"953",NA,2.66666666666667,NA,1.2,NA,2.14285714285714,NA,2.66666666666667,NA,2,NA,3,NA,3,NA,5,NA,5,NA,5,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,3,3,1,1,2,1,3,2,3
"954",NA,1.66666666666667,NA,1.2,NA,1.42857142857143,NA,2.16666666666667,NA,1,NA,2.5,NA,3,NA,3.75,NA,4,NA,3.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,1,1,1,1,1,1,1,3,1
"955",NA,2.33333333333333,NA,1,NA,1.57142857142857,NA,2.66666666666667,NA,3.5,NA,2,NA,2.5,NA,2,NA,2,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,2,1,1,1,1,2,3,2
"956",NA,1.33333333333333,NA,1,NA,1.42857142857143,NA,3.16666666666667,NA,3,NA,3.5,NA,3,NA,3.75,NA,3.5,NA,4,21,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,2,1,1,1,1,2,1
"957",NA,2.33333333333333,NA,1.4,NA,1.42857142857143,NA,3.16666666666667,NA,3,NA,3,NA,3.5,NA,4.5,NA,4.5,NA,4.5,27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,1,1,1,1,1,2,3,2
"958",NA,1.66666666666667,NA,1,NA,1.57142857142857,NA,3.33333333333333,NA,3.5,NA,4,NA,2.5,NA,3.75,NA,4,NA,3.5,57,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,1,1,1,1,1,1,3,1
"959",NA,1.66666666666667,NA,1.2,NA,1.71428571428571,NA,3.5,NA,4,NA,2.5,NA,4,NA,2,NA,3,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,1,1,1,1,1,1,3,1
"960",NA,3,NA,1,NA,1,NA,3,NA,3,NA,3,NA,3,NA,3.25,NA,3,NA,3.5,26,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,3,3,3
"961",NA,3,NA,1.2,NA,1.14285714285714,NA,2.5,NA,2,NA,1.5,NA,4,NA,3.75,NA,4,NA,3.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,1,3,3,3
"962",NA,2,NA,1,NA,1.57142857142857,NA,2.83333333333333,NA,2.5,NA,2,NA,4,NA,3.5,NA,3.5,NA,3.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,3,1,2,1,1,1,3,2,1
"963",NA,1.66666666666667,NA,1,NA,1.57142857142857,NA,3,NA,1,NA,4,NA,4,NA,4.25,NA,4.5,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,1,1,2,1,1,1,1,3,1
"964",NA,1.66666666666667,NA,1.4,NA,2.71428571428571,NA,1.33333333333333,NA,0.5,NA,0.5,NA,3,NA,4,NA,4.5,NA,3.5,28,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,3,3,3,1,2,1,1,3,1
"965",NA,2.33333333333333,NA,1.4,NA,2.14285714285714,NA,3.5,NA,3.5,NA,3.5,NA,3.5,NA,3.5,NA,4,NA,3,53,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,2,2,1,1,1,3,3,1
"966",NA,3,NA,1,NA,1.85714285714286,NA,3.16666666666667,NA,3.5,NA,3,NA,3,NA,3,NA,3,NA,3,49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,2,2,1,1,1,3,3,3
"967",NA,3,NA,1.4,NA,2.42857142857143,NA,0.333333333333333,NA,0,NA,0,NA,1,NA,1.5,NA,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,3,3,1,1,1,3,3,3
"968",NA,1.33333333333333,NA,1.6,NA,1.71428571428571,NA,3,NA,2.5,NA,3,NA,3.5,NA,3,NA,3.5,NA,2.5,49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,1,1,1,1,1,1,1,2,1
"969",NA,1.66666666666667,NA,1,NA,1.28571428571429,NA,3.83333333333333,NA,3.5,NA,3.5,NA,4.5,NA,4.25,NA,4.5,NA,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,1,1,1,3,1
"970",NA,2.66666666666667,NA,1,NA,1.57142857142857,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,1,1,1,1,1,3,3,2
"971",NA,1.66666666666667,NA,1,NA,1.14285714285714,NA,3.33333333333333,NA,3,NA,3.5,NA,3.5,NA,4.25,NA,4,NA,4.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,1,3,1
"972",NA,1.33333333333333,NA,1,NA,2.14285714285714,NA,2.83333333333333,NA,1,NA,4,NA,3.5,NA,4,NA,4,NA,4,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,1,2,2,1,1,1,1,2,1
"973",NA,2.33333333333333,NA,1.2,NA,1.14285714285714,NA,3,NA,1.5,NA,3.5,NA,4,NA,3.25,NA,3,NA,3.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,2,1,3,1,3
"974",NA,1.33333333333333,NA,1.8,NA,1.85714285714286,NA,4.16666666666667,NA,3,NA,4.5,NA,5,NA,4.5,NA,4,NA,5,51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,2,2,1,2,1
"975",NA,1.66666666666667,NA,1.8,NA,2.85714285714286,NA,3.33333333333333,NA,3,NA,2.5,NA,4.5,NA,3.75,NA,4,NA,3.5,49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,3,3,1,3,1,1,3,1
"976",NA,2.33333333333333,NA,1.8,NA,1.71428571428571,NA,3.33333333333333,NA,3.5,NA,4,NA,2.5,NA,3,NA,3,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,2,1,1,3,1,2,3,2
"977",NA,1.66666666666667,NA,1.8,NA,1.85714285714286,NA,3.5,NA,3.5,NA,3,NA,4,NA,3.5,NA,3.5,NA,3.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,1,2,2,1,2,1,1,3,1
"978",NA,1.66666666666667,NA,1.4,NA,1.42857142857143,NA,3,NA,3,NA,3.5,NA,2.5,NA,3.5,NA,3.5,NA,3.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,1,1,1,1,1,1,3,1
"979",NA,3,NA,1,NA,1.28571428571429,NA,4,NA,3.5,NA,4,NA,4.5,NA,4,NA,4.5,NA,3.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,1,1,1,1,1,3,3,3
"980",NA,1.66666666666667,NA,1.4,NA,2.14285714285714,NA,4.16666666666667,NA,4,NA,4.5,NA,4,NA,4.5,NA,4.5,NA,4.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,1,2,1,1,2,1,1,3,1
"981",NA,1.33333333333333,NA,1.4,NA,1.85714285714286,NA,3.33333333333333,NA,4,NA,3,NA,3,NA,3.75,NA,4,NA,3.5,26,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,3,1,2,1,1,2,1
"982",NA,3,NA,1,NA,1,NA,4.83333333333333,NA,5,NA,4.5,NA,5,NA,5,NA,5,NA,5,56,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,3,3,3
"983",NA,2.66666666666667,NA,2.4,NA,3,NA,2.83333333333333,NA,4,NA,1.5,NA,3,NA,3.5,NA,3.5,NA,3.5,22,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,2,3,1,2,3,3
"984",NA,2.66666666666667,NA,1.2,NA,2.42857142857143,NA,2.66666666666667,NA,2.5,NA,2,NA,3.5,NA,3.75,NA,3.5,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,2,2,3,1,1,1,3,2,3
"985",NA,1.33333333333333,NA,2.2,NA,2.57142857142857,NA,3.33333333333333,NA,3,NA,4,NA,3,NA,3.75,NA,3.5,NA,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,3,3,3,3,2,1,1,2,1
"986",NA,1.66666666666667,NA,1,NA,1.71428571428571,NA,3.5,NA,2.5,NA,4,NA,4,NA,3,NA,4,NA,2,48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,2,1,1,1,1,3,1
"987",NA,2,NA,1.4,NA,1.57142857142857,NA,2.16666666666667,NA,2.5,NA,1,NA,3,NA,2,NA,3,NA,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,2,1,1,3,1,2,2,2
"988",NA,1.33333333333333,NA,1,NA,1.28571428571429,NA,1.66666666666667,NA,2,NA,1.5,NA,1.5,NA,3.75,NA,3,NA,4.5,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,1,1,1,2,1
"989",NA,3,NA,1.2,NA,1.57142857142857,NA,3.5,NA,3,NA,4,NA,3.5,NA,4.25,NA,4.5,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,1,1,2,1,1,3,3,3
"990",NA,3,NA,2.2,NA,2,NA,3.33333333333333,NA,4.5,NA,3,NA,2.5,NA,3.5,NA,4,NA,3,56,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,3,1,2,3,3,1,3,3,3
"991",NA,1,NA,1.2,NA,1.57142857142857,NA,2.16666666666667,NA,2,NA,3,NA,1.5,NA,3,NA,3,NA,3,70,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,1,1,1,1,1,1,1,1,1
"992",NA,1.66666666666667,NA,1,NA,2.14285714285714,NA,3.66666666666667,NA,4,NA,3,NA,4,NA,3.5,NA,3.5,NA,3.5,63,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,3,2,1,1,1,1,3,1
"993",NA,1.66666666666667,NA,1.4,NA,1.57142857142857,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,2,1,1,2,1,1,2,2
"994",NA,2.33333333333333,NA,1.4,NA,2.71428571428571,NA,3.16666666666667,NA,2,NA,3.5,NA,4,NA,3.75,NA,4,NA,3.5,56,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,3,3,3,1,1,1,2,3,2
"995",NA,1.33333333333333,NA,1.8,NA,2.85714285714286,NA,3,NA,2.5,NA,3,NA,3.5,NA,3.25,NA,3.5,NA,3,52,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,3,3,1,2,2,1,2,1
"996",NA,1.66666666666667,NA,1.4,NA,1.85714285714286,NA,3.33333333333333,NA,3,NA,4,NA,3,NA,4.25,NA,4,NA,4.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,1,1,1,1,1,1,1,3,1
"997",NA,2,NA,1,NA,1.71428571428571,NA,2.83333333333333,NA,2.5,NA,3.5,NA,2.5,NA,4.5,NA,5,NA,4,21,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,1,2,1,1,1,1,2,2,2
"998",NA,3,NA,1,NA,1.28571428571429,NA,2.66666666666667,NA,3,NA,3.5,NA,1.5,NA,3.5,NA,4,NA,3,53,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,1,1,3,3,3
"999",NA,1.66666666666667,NA,1,NA,1.57142857142857,NA,2.83333333333333,NA,3,NA,1.5,NA,4,NA,3,NA,4,NA,2,51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,1,2,1,1,1,1,3,1
"1000",NA,1.66666666666667,NA,2.2,NA,1.71428571428571,NA,3.33333333333333,NA,3,NA,3.5,NA,3.5,NA,3.75,NA,3.5,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,1,1,2,3,3,1,1,3,1
"1001",NA,2,NA,2.4,NA,2,NA,2.83333333333333,NA,1,NA,3.5,NA,4,NA,4,NA,3,NA,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,2,3,2,3,2,2,2,2
"1002",NA,1,NA,1.2,NA,1.57142857142857,NA,4,NA,3,NA,5,NA,4,NA,5,NA,5,NA,5,44,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,1,1,1,1,1,1,1
"1003",NA,1,NA,2.4,NA,2.14285714285714,NA,3.83333333333333,NA,3.5,NA,4,NA,4,NA,4,NA,4,NA,4,54,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,2,2,2,1,3,2,1,1,1
"1004",NA,1.66666666666667,NA,1.2,NA,1.57142857142857,NA,2,NA,0,NA,2,NA,4,NA,2,NA,4,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,2,1,1,1,1,3,1
"1005",NA,1.66666666666667,NA,1.4,NA,1.42857142857143,NA,4.33333333333333,NA,4,NA,4.5,NA,4.5,NA,4.5,NA,4.5,NA,4.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,1,1,1,1,1,1,3,1
"1006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007",NA,1.66666666666667,NA,1.4,NA,1.85714285714286,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,57,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,1,1,1,1,1,1,1,3,1
"1008",NA,3,NA,1,NA,1,NA,0.666666666666667,NA,1,NA,1,NA,0,NA,2,NA,2,NA,2,53,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,3,3,3
"1009",NA,3,NA,1.8,NA,1.28571428571429,NA,4.16666666666667,NA,4,NA,4,NA,4.5,NA,4.5,NA,4,NA,5,51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,3,1,3,3,3
"1010",NA,2,NA,1.6,NA,2.28571428571429,NA,1.5,NA,1.5,NA,1.5,NA,1.5,NA,1.25,NA,1.5,NA,1,42,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,2,2,2,1,2,1,2,2,2
"1011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012",NA,1,NA,1.8,NA,1.57142857142857,NA,3.5,NA,2.5,NA,4.5,NA,3.5,NA,3,NA,3,NA,3,60,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,1,1,1,3,1,1,1,1
"1013",NA,1,NA,1.4,NA,1.85714285714286,NA,3.83333333333333,NA,4,NA,3.5,NA,4,NA,4,NA,4,NA,4,53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,3,1,1,1,1,1,1,1
"1014",NA,1.33333333333333,NA,1.2,NA,1.42857142857143,NA,2.33333333333333,NA,2.5,NA,3,NA,1.5,NA,4.5,NA,4,NA,5,21,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,1,1,1,1,1,1,2,1
"1015",NA,2.33333333333333,NA,1,NA,1.57142857142857,NA,1.83333333333333,NA,1.5,NA,2.5,NA,1.5,NA,3,NA,3.5,NA,2.5,23,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,1,2,2,1,1,1,3,1,3
"1016",NA,1.33333333333333,NA,2.2,NA,2.28571428571429,NA,4,NA,4,NA,3,NA,5,NA,4.5,NA,4.5,NA,4.5,46,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,1,3,2,1,2,2,1,2,1
"1017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
